Row,Document Number,Receive Date,Form Status,Form Status Date,Complainant Connection,Facility Type,Well Name,Well Number,API State Code,API County Code,API Sequence Number,Facility Name,Facility ID,County Name,Qtr Qtr,Section,Township,Range,Meridian,Operator Number,Operator,Initial Contact Date,Method Received,Routed Agency,Issue Category,Issue Description,Issue Resolution,Issue Resolved Date,Letter Sent,NOAV,NOAV Number,Form 19,Form 19 Number,Form 27,Form 27 Number,id,api_number,api_county,county_name,well_number,well_name,lease_number,is_vertical,is_drifted,is_deviated,is_horizontal,facility_id,location_id,location_name,status_code,status_date,operator_number,operator_name,field_code,field_name,usgs_elevation,longitude,latitude,utm_x,utm_y,section,township,range,qtr_qtr,meridian,dist_n_s,dir_n_s,dist_e_w,dir_e_w,loc_qual,is_denver_basin,is_wattenberg,is_piceance_basin,is_raton_basin,is_san_juan_basin,is_denver_aquifer,is_fracked,has_frac_focus_report,ff_job_start_date,ff_job_end_date,ff_reported_date,ff_job_prior_to_rule_205,ff_days_to_report,completion_data_confidential,scout_card_url,created_at,updated_at,is_other_basin
2610,200306878,4/3/2011,APPROVED,4/3/2011,,,,,,,,,,,,,,,,,,,,,GROUND WATER,Land owner stated that on4/2/11 his pond was off colored and had an odor. Land owner reported that there was a dead fish and a dead bird next to the pond. Land owner provided pictures and a sample of the water on 4/3/11.,Braden head pressure checked on wells in the area. No violation found.,7/22/2013,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,200306797,4/7/2011,APPROVED,4/7/2011,LANDOWNER,,,,5.0,123,,,,WELD,NESE,27,1N,67W,6,,,,,,BASELINE WATER REQUEST,Landowner would like water well sampled.,COGCC sampled well on 4/8/2011.  Sample results show no evidence of O&G impacts.  Letter with results sent to landowner.,4/26/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,200306752,4/6/2011,APPROVED,4/6/2011,EPA reporting caller,,,,,,,,,,,,,,,,,,,,OTHER,EPA-Chuck Tinsly called saying a women complained to him about water trucks travelling from a location south of Grover into Greeley.  She followed the trucks to a point where they connected to hoses near the 32 well pad on 29th Street SE Greeley.,Chuck Tinsley-EPA,4/7/2011,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,200306685,4/6/2011,APPROVED,4/6/2011,,GAS GATHERING SYSTEM,,,5.0,009,,BACA GAS GATHERING SYSTEM,412232.0,BACA,,12,33s,42w,6,10237.0,JONES ENERGY LTD,,,,PIPELINE,Complaintant alleges pipeline was not properly marked and Jones Energy is not a member of Colorado One Call system,NOAv issued,4/6/2011,N,Y,200252955.0,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,200306372,4/4/2011,APPROVED,4/4/2011,LANDOWNER,,,,5.0,123,,,,WELD,NWNE,13,3N,65W,6,,,,,,BASELINE WATER REQUEST,Water well owner would like to have water well sampled.,COGCC sampled water well.  No indications of any O&G issues.  Letter sent.,4/22/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,200306018,3/31/2011,APPROVED,3/31/2011,Sky watcher,,,,,,,,,,,,,,,,,,,,AESTHETICS,non shielded lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,200306018,3/31/2011,APPROVED,3/31/2011,Sky watcher,,,,,,,,,,,,,,,,,,,,LIGHTING,Northern Colorado Astronomical Society is stating lights are not being sheilded.,"Operator is willing to work with the NCAS, contact information was given to complaintant to express concerns, if they are still present.",4/7/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,200305751,3/31/2011,ON HOLD,3/31/2011,,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  SE 18 6S 64W.  Water well permit number 214337.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,200305385,3/29/2011,APPROVED,3/29/2011,Landowner,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  SE Section 18 T6S R64W.  water well permit number 214337.,"Discussed with landowner that COGCC has one pending permit application in Elbert County in T6S R64W. At this time, will give priority to sampling wells in proximity to the pending permit. Provided website guidance and how to search for pending permits and how to search via MapGuide. Noted that COGCC would be happy to assist with providing sample parameters and lab contact information",5/28/2015,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,200305318,3/29/2011,APPROVED,3/29/2011,Landowner,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  NWNW Section 1 T6S R64W.  Water well permit number 235850.,Letter sent 7/6/2011.  Complaint closed,7/6/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,200305289,3/29/2011,APPROVED,3/29/2011,Landowner,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  SWNE Section 2 T6S R64W.  Water well permit number 222483.,Letter sent 7/6/2011.  Complaint closed,7/6/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621,200305288,3/29/2011,APPROVED,3/29/2011,Landowner,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  NESE Section 2 T6S R64W.  Water well permit number 220636.,Letter sent 7/6/2011.  Complaint closed,7/6/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,200305287,3/29/2011,APPROVED,3/29/2011,,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  NESE Section 14 T6S R64W.  Water well permit number 60420-F.,Landowner called to request baseline water sampling in advance of O&G development in the area. NESE Section 14 T6S R64W. Water well permit number 60420-F.,5/28/2015,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,200305286,3/29/2011,APPROVED,3/29/2011,Landowner,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  NWSW Section 1 T6S R64W.  Water well permit number 223038.,Letter sent 7/5/2011.  Complaint closed,7/5/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,200305284,3/29/2011,APPROVED,3/29/2011,Landowner,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner called to request baseline water sampling in advance of O&G development in the area.  SE Section 10 T6S R64W.  Water well permit number 46180-F.,Letter sent 7/5/2011.  Complaint closed,7/5/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625,200305276,3/29/2011,APPROVED,3/29/2011,nearby resident,WELL,,,5.0,123,13008,BEEBE DRAW-UPRR,245213.0,WELD,NWNE,17,3N,65W,6,47120.0,KERR-MCGEE OIL & GAS ONSHORE LP,,,,RECLAMATION,"Photos represent the view that Anadarko left behind almost nine months, after ravaging the landscape at Beebe Draw Farms, east of Platteville in Weld County.
 
As a residential community, this is the eyesore that neighbors have tolerated during since last Summer: a number of acres of nothing but blowing sand and dust.  Any nutrients that may have existed in the soil disturbed by Anadarko's crews has long since been re-deposited on land miles away because it was never properly reclaimed when drilling ceased and equipment was removed.
 
It has been our experience that Anadarko is alone in this kind of practice....we never have to worry about Encana or Noble not being good stewards of the environment.
 
We'll leave it up to you folks to decide whether this type of behavior is:
 
   a) part of the corporate culture at this company,
 
   b) disrespectful of the surface owner,
 
   c) arrogance,
 
   d) carelessness,
 
   e) all of the above (or more)?
 
We are tempted to forward this sad story to the media, but thought you people should have a crack at it first.
 
Is that fair?",Erosion has been addressed. No further issues were observed.,3/27/2013,N,N,,N,,N,,12313008.0,05-123-13008,123.0,Weld,31-17,BEEBE DRAW-UPRR,,t,f,f,f,245213.0,323428.0,BEEBE DRAW-UPRR-63N65W 17NWNE,PR,1998-01-02,47120.0,KERR MCGEE OIL & GAS ONSHORE LP,90750.0,WATTENBERG,4901.91,-104.685511,40.231075,526754.0,4453450.0,17.0,3N,65W,NWNE,6,560.0,N,2183.0,E,ACTUAL LatLong,t,t,f,f,f,t,t,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12313008&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2626,200304697,3/24/2011,APPROVED,3/24/2011,WATER WELL OWNER.,,,,5.0,125,,,,YUMA,,9,3N,66W,6,,,,,,WATER WELL,Water well owner sampled water well and sent analytical results to COGCC for review.,Water quality of owner sampled water well similar to the quality observed in Laramie-Fox Hill aquifer water wells in area.  Well water indicated possible issues with iron related bacteria.,12/22/2008,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,200304418,3/23/2011,APPROVED,3/23/2011,Landowner,WELL,,,5.0,123,30662,PAWNEE,413317.0,WELD,SWSW,27,9N,66W,6,16660.0,CHESAPEAKE OPERATING INC,,,,WATER WELL,"Landowner stated that there was recent activity at a nearby oil and gas well (Pawnee 27-1 API 05-123-30662) and that on Sunday March 20, 2011 the water from their water well permit number 244816, receipt number 0496182) turned black.  Water quality was good prior to that time.",Unable to determine cause of black sediment in water.  VOC's detected are by-products of chlorination of well.,4/25/2011,Y,N,,N,,N,,12330662.0,05-123-30662,123.0,Weld,27-1,STATE,FEE,f,f,f,t,413317.0,413319.0,PAWNEE 27-1,PR,2013-11-01,10513.0,IRONHORSE RESOURCES LLC,16950.0,DJ HORIZONTAL NIOBRARA,5218.44,-104.768916,40.713145000000004,519519.0,4506940.0,27.0,9N,66W,SWSW,6,900.0,S,900.0,W,ACTUAL LatLong,t,f,f,f,f,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12330662&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2628,200302905,3/22/2011,APPROVED,3/22/2011,neihboring landowner,WELL,,,5.0,071,08325,SUPER SPORT,276260.0,LAS ANIMAS,SESE,26,31S,66W,6,10084.0,PIONEER NATURAL RESOURCES USA INC,,,,SPILLS,Mr. Valentine reports that he found a spill/release from a CBM water gathering line that is entering a drainage known locally as the Sawmill Canyon.  Photo provided of seepage from sidebank of drainage.,Letter summarizing results of investigation of Mr. Valentine's complaint alleging unreported spill or unauthorized release of E&P wastes from pipeline along county road intersection with drainage locally called Sawmill.  No evidince of spills or unauthorized releases were observed. Water samples collected from site indicate water seeping from bank of drainage is of same source as water flowing in the drainage.  The drainage receives permitted discharge of CBM produced water under a CDPS permit at the Delilah outfall.,6/24/2011,Y,N,,N,,N,,7108325.0,05-071-08325,71.0,Las Animas,44-26,SUPER SPORT,,t,f,f,f,276260.0,308606.0,SUPER SPORT-631S66W 26SESE,PR,2005-05-12,10084.0,PIONEER NATURAL RESOURCES USA INC,70830.0,PURGATOIRE RIVER,6959.6,-104.74235,37.31021,522831.0,4129320.0,26.0,31S,66W,SESE,6,501.0,S,321.0,E,ACTUAL LatLong,f,f,f,t,f,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=07108325&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2629,200302305,3/18/2011,ON HOLD,3/18/2011,lives nearby,,,,,,,,,,,,,,,,,,,,NOISE,"D Kubeczko received phone call from Nate Dutton (970) 285-1920 at about 9 a.m. 3/18.  He was very agitated (1) by noise/venting from ""Wallace Creek Compressor"" and (2) the perceived non-responsiveness of the COGCC personnel.  The compressor was extremely loud, scaring his horses.  Mr. Dutton lives ~ 1/4 mile east of the facility.  (306 Road, south of I-70).  (He lives within 1/4 mile of the Mesa county Line, but I think his residence is in GarCo).  
""Someone (from COGCC) needs to step up the plate"" in regards keeping the operators (Noble, in this case) from violating noise/air quality like they do.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,200300894,3/14/2011,ON HOLD,3/14/2011,nearby resident,,,,,,,,,,,,,,,,,,,,NOISE,"COGCC Hotline received 2 calls from residents of Sagebrush Sub in Firestone concnering noise.  Load banging, going on and on, overnight, can't sleep.  Operation has been going on for some.  Clanging went on through night, even with TV it was really really loud.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,200300876,3/14/2011,APPROVED,3/14/2011,Land owner,WELL,,,5.0,123,31432,PAWNEE,416624.0,WELD,SESE,16,9N,67W,6,16660.0,CHESAPEAKE OPERATING INC,,,,WATER WELL,Surface owner requested baseline sample from water well (reference well permit #256584).  Concerned about the Pawnee 2-16-1 (API 123-31432) located approx 0.4-miles west.,"COGCC concludes that the original report of elevated As, Cd, Pb and Se in the post-fracture sample collected on April 13, 2011, was incorrect based on the following factors:

	The re-analysis of the post-fracture water sample collected on April 13, 2011, did not contain detectable concentrations of dissolved As, Cd, Pb or Se;
	The second post-fracture sample collected on April 28, 2011, for analysis of total and dissolved metals, as analyzed by both Test America and Accutest, did not contain detectable concentrations of the four metals;
	Results for the other nine metals analyzed for total and dissolved concentrations were consistent between sampling events.

When the results of the baseline sample and the post-fracture sample are compared, concentrations of the other water quality parameters were consistent and did not indicate any significant change in the water quality between the sampling events.  Finally, there was no indication during the fracture stimulation operations that any spills, releases, or other problems had occurred that would lead to contamination of the Fox-Hills Aquifer in the vicinity of your residence.

Based on these conclusions, COGCC finds that there has been no impact to groundwater quality in the vicinity of your residence related to oil & gas operations at the Pawnee 2-16-1.  As a result your complaint (COGCC #200300876) is closed with this letter.

",5/19/2011,Y,N,,N,,N,,12331432.0,05-123-31432,123.0,Weld,2-16-1,STATE,8686.5,f,f,f,t,416624.0,416585.0,PAWNEE 2-16-1,PA,2014-06-19,16660.0,CHESAPEAKE OPERATING LLC,16950.0,DJ HORIZONTAL NIOBRARA,5490.51,-104.88948500000001,40.741176,509331.0,4510030.0,16.0,9N,67W,SESE,6,300.0,S,700.0,E,ACTUAL LatLong,t,f,f,f,f,f,t,t,2011-03-22,2011-03-22,,t,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12331432&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2632,200300863,3/14/2011,APPROVED,3/14/2011,Landowner,,,,,,,,,,,,,,,,,,,,BASELINE WATER REQUEST,Landowner requests baseline water well sampling prior to O&G development in the area.,Landowner requests baseline water well sampling prior to O&G development in the area.,5/27/2015,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,200300752,3/14/2011,APPROVED,3/14/2011,LANDOWNER,WELL,,,5.0,123,32165,Doughman,419175.0,WELD,NENE,22,5N,64W,6,69175.0,PETROLEUM DEVELOPMENT CORPORATION,,,,RECLAMATION,Mr. Doughman called concerning excess amoutn of fill dirt left after interim reclamation.  Two feet of fill 75 feet from well head has been left.  Agreement was to remove it.  Makes a muddy mess and hard to mow around.,Fill dirt has been removed and reclamation is in progress.,3/27/2013,N,N,,N,,N,,12332165.0,05-123-32165,123.0,Weld,22VD,Doughman,,f,f,t,f,419175.0,331261.0,Doughman NENE-22,PR,2011-02-01,69175.0,PDC ENERGY INC,90750.0,WATTENBERG,4572.94,-104.529,40.39008,539975.0,4471160.0,22.0,5N,64W,NENE,6,735.0,N,718.0,E,ACTUAL LatLong,t,t,f,f,f,t,t,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=12332165&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2634,200300646,3/10/2011,APPROVED,3/10/2011,Water well owner,,,,,,,,,,,,,,,,,,,,WATER WELL,Concerned vicinity gas wells might be impacting her water well.,No evidence of O&G impacts to well water.  See document #1733495 for details.  NFA.,3/28/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,200300643,3/10/2011,APPROVED,3/10/2011,Water well owner,,,,,,,,,,,,,,,,,,,,WATER WELL,Water well has gas in it. Tested for methane = 25.75 mg/l CH4.,"Gas from area gas wells (BH, INT, PR) does not match Cox gas. Will continue to assess new data as it becomes available but unable to link the Cox gas to area gas production wells.  Most similar to a nearby domestic water well.",7/25/2011,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,200300559,3/7/2011,APPROVED,3/7/2011,Garfield Oil&Gas Liason,WELL,,,5.0,045,20166,Benjamin Fee,420498.0,GARFIELD,NESW,28,6S,93W,6,100185.0,ENCANA OIL & GAS (USA) INC,,,,PITS,"Complaint relayed via phone message by Judy Jordan on 3/4/2011 at 3:26pm. Complainants Jim and Janice Zielinski reported Encana filling in an unlined pit on Grass Mesa.  Judy reported that the complainant said (and Judy saw) there was an unlined pit (Judy could see a pit with liquid, but couldnt tell for sure if it was lined from vantage point on complainants property).  Complainant was concerned that there could be contaminants from the pit that would reach the groundwater and surface water.  Judy's message said she was going out to the site.",,,,,,,,,,4520166.0,05-045-20166,45.0,Garfield,28-11A (K28NW),Benjamin Fee,,f,f,t,f,420498.0,335428.0,Benjamin Federal 28-12B2 (K28NW),AL,2014-09-26,100185.0,ENCANA OIL & GAS (USA) INC,52500.0,MAMM CREEK,5942.0,-107.78043799999999,39.494371,260903.0,4375330.0,28.0,6S,93W,NESW,6,1618.0,S,2533.0,W,PLANNED LatLong,f,f,t,f,f,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=04520166&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2637,200300412,3/7/2011,APPROVED,3/7/2011,Landowner,WELL,,,5.0,067,07287,SOUTHERN UTE 33-10,215682.0,LA PLATA,NENW,24,33N,10W,N,10000.0,BP AMERICA PRODUCTION COMPANY,,,,NOISE,Complainant says that noise levels coming from a compressor associated with this well are very loud and are bothering her and her husband.,All sound readings taken have been in compliance.See inspection reports for API# 067-07287,1/10/2013,N,N,,N,,N,,6707287.0,05-067-07287,67.0,La Plata,24-3,SOUTHERN UTE 33-10;,14-20-151-20,t,f,f,f,215682.0,325984.0,SOUTHERN UTE 33-10-N33N10W 24NENW,PR,2000-06-28,10000.0,BP AMERICA PRODUCTION COMPANY,38300.0,IGNACIO BLANCO,6155.43,-107.887707,37.093353,243348.0,4109130.0,24.0,33N,10W,NENW,N,1180.0,N,1895.0,W,ACTUAL LatLong,f,f,f,f,t,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06707287&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2638,200300358,3/8/2011,APPROVED,3/8/2011,Nearby Landowner/Resident,WELL,,,5.0,067,09072,RANDLE 33-7-10,280141.0,LA PLATA,NENW,10,33N,7W,N,76104.0,SAMSON RESOURCES COMPANY,,,,NOISE,Complainant indicates that noise coming from pumping unit associated with this well is bothering her.,Complinat response indicates sound levels were in compliance,2/1/2013,N,N,,N,,N,,6709072.0,05-067-09072,67.0,La Plata,6,RANDLE 33-7-10,,f,f,t,f,280141.0,333636.0,RANDLE 33-7-10-N33N7W 10NENW,PR,2009-04-13,76104.0,SAMSON RESOURCES COMPANY,38300.0,IGNACIO BLANCO,6701.51,-107.59935800000001,37.122744,269070.0,4111650.0,10.0,33N,7W,NENW,N,1055.0,N,1695.0,W,ACTUAL LatLong,f,f,f,f,t,f,t,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06709072&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2639,200300357,3/8/2011,APPROVED,3/8/2011,Adjacent Landowner,WELL,,,5.0,067,09072,RANDLE 33-7-10,280141.0,LA PLATA,NENW,10,33N,7W,N,76104.0,SAMSON RESOURCES COMPANY,,,,NOISE,Complainant indicates that noise coming from pumping unit associated with this well is bothering him.,Compliant response indicates sound levels were in compliance,2/1/2013,N,N,,N,,N,,6709072.0,05-067-09072,67.0,La Plata,6,RANDLE 33-7-10,,f,f,t,f,280141.0,333636.0,RANDLE 33-7-10-N33N7W 10NENW,PR,2009-04-13,76104.0,SAMSON RESOURCES COMPANY,38300.0,IGNACIO BLANCO,6701.51,-107.59935800000001,37.122744,269070.0,4111650.0,10.0,33N,7W,NENW,N,1055.0,N,1695.0,W,ACTUAL LatLong,f,f,f,f,t,f,t,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06709072&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2640,200300356,3/8/2011,APPROVED,3/8/2011,Nearby Landowner/Resident,WELL,,,5.0,067,09072,RANDLE 33-7-10,280141.0,LA PLATA,NENW,10,33N,7W,N,76104.0,SAMSON RESOURCES COMPANY,,,,NOISE,Complainant indicates that noise coming from pumping unit associated with this well is bothering him.,Complaint response indicates sound levels were in compliance,2/1/2013,N,N,,N,,N,,6709072.0,05-067-09072,67.0,La Plata,6,RANDLE 33-7-10,,f,f,t,f,280141.0,333636.0,RANDLE 33-7-10-N33N7W 10NENW,PR,2009-04-13,76104.0,SAMSON RESOURCES COMPANY,38300.0,IGNACIO BLANCO,6701.51,-107.59935800000001,37.122744,269070.0,4111650.0,10.0,33N,7W,NENW,N,1055.0,N,1695.0,W,ACTUAL LatLong,f,f,f,f,t,f,t,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06709072&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2641,200300355,3/8/2011,APPROVED,3/8/2011,Nearby Landowner/Resident,WELL,,,5.0,067,09072,RANDLE 33-7-10,280141.0,LA PLATA,NENW,10,33N,7W,N,76104.0,SAMSON RESOURCES COMPANY,,,,NOISE,Complainant indicates that noise coming from pumping unit associated with this well is bothering him.,Complaint response indicates all sound levels within compliance,2/1/2013,N,N,,N,,N,,6709072.0,05-067-09072,67.0,La Plata,6,RANDLE 33-7-10,,f,f,t,f,280141.0,333636.0,RANDLE 33-7-10-N33N7W 10NENW,PR,2009-04-13,76104.0,SAMSON RESOURCES COMPANY,38300.0,IGNACIO BLANCO,6701.51,-107.59935800000001,37.122744,269070.0,4111650.0,10.0,33N,7W,NENW,N,1055.0,N,1695.0,W,ACTUAL LatLong,f,f,f,f,t,f,t,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06709072&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2642,200300354,3/8/2011,APPROVED,3/8/2011,Nearby Landowner/Resident,WELL,,,5.0,067,09072,RANDLE 33-7-10,280141.0,LA PLATA,NENW,10,33N,7W,N,76104.0,SAMSON RESOURCES COMPANY,,,,NOISE,Complainant indicates that noise coming from pumping unit associated with this well is bothering him.,Complaint report indicates all measurements within compliance levels,2/1/2013,N,N,,N,,N,,6709072.0,05-067-09072,67.0,La Plata,6,RANDLE 33-7-10,,f,f,t,f,280141.0,333636.0,RANDLE 33-7-10-N33N7W 10NENW,PR,2009-04-13,76104.0,SAMSON RESOURCES COMPANY,38300.0,IGNACIO BLANCO,6701.51,-107.59935800000001,37.122744,269070.0,4111650.0,10.0,33N,7W,NENW,N,1055.0,N,1695.0,W,ACTUAL LatLong,f,f,f,f,t,f,t,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06709072&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2643,200300034,3/8/2011,APPROVED,3/8/2011,attorney for complainant,WELL,,,5.0,067,05436,SUNICAL,214125.0,LA PLATA,SENW,17,33N,9W,N,29200.0,FAULCONER INC* VERNON E,,,,SOIL CONTAMINATION,40X30 FOOT AREA DUG OUT BELOW NORMAL SURFACE LEVEL. AREA FILLED UP WITH OIL. PARTY WENT TO NEARBY HILLSIDE CUT OUT DIRT AND DUMPED IT INTO DUG OUT AREA AND FILLED IN OVER OIL.,SITE INSPECTION AND SAMPLILNG CONDUCTED BY KAREN SPRAY JUNE 2010 FOUND NO INDICATION THAT OILY SOIL HAD BEEN COVERED OVER.,3/8/2011,Y,N,,N,,N,,6705436.0,05-067-05436,67.0,La Plata,1,SUNICAL,14-20-151-15,t,f,f,f,214125.0,325149.0,SUNICAL-N33N9W 17SENW,PR,1963-10-28,29200.0,FAULCONER INC* VERNON E,38300.0,IGNACIO BLANCO,6211.28,-107.85315,37.106629999999996,246464.0,4110510.0,17.0,33N,9W,SENW,N,1495.0,N,1370.0,W,ACTUAL LatLong,f,f,f,f,t,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06705436&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
2644,200299510,3/6/2011,APPROVED,3/6/2011,SURFACE OWNER,LOCATION,,,5.0,077,,NVega Pad,334486.0,MESA,NWNW,24,9S,93W,6,10433.0,PICEANCE ENERGY LLC,,,,ACCESS,COMPLAINANT CLAIMS LEASE ROAD TO 5A PAD HAS BLOCKED ACCESS TO HIS LAND. LEASE ROAD HAS MADE ONE AREA TOO STEEP TO BRING IN TRAILER.       POINT AT ISSUE HOWEVER IS NOT ON COMPLAINANTS LAND AND OPERTOR CLAIMS LEASE GAVE THEM RIGHT TO BUILD ACCESS ROAD AT THAT LOCATION AND BUILD UP WS REQURIED FOR SAFETY REASONS.  COMPLAINANT IS CONCR4NED ABOUT HAVING DEEDED ACCESS IF NEEDS TO SELL PROPORTY.,Site was inspected. Land owner has access to property thru locked gate that is not part of lease road. This is not a COGCC issue.,3/14/2014,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,200299150,3/4/2011,APPROVED,3/4/2011,land owner,WELL,,,5.0,067,09682,PAUL MARTIN SWD,301017.0,LA PLATA,NESE,19,34N,7W,M,10000.0,BP AMERICA PRODUCTION COMPANY,,,,RECLAMATION,"Surface owner notes that this injection well site has been active for over a year, with trailers and about 20 large tanks on site.",Field inspection on 3/7/2011 found no violations. This well is an EPA controlled UIC well. Operator had proper EPA approval to extend completion time. Equipment noted in complaint was in place due to extention.,1/10/2013,N,N,,N,,N,,6709682.0,05-067-09682,67.0,La Plata,1,PAUL MARTIN SWD (EPA),,t,f,f,f,301017.0,307031.0,PAUL MARTIN SWD-M34N7W 19SESE,IJ,2009-12-21,10000.0,BP AMERICA PRODUCTION COMPANY,38300.0,IGNACIO BLANCO,6777.41,-107.64186000000001,37.173386,265450.0,4117380.0,19.0,34N,7W,NESE,M,1489.0,S,194.0,E,ACTUAL LatLong,f,f,f,f,t,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06709682&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
